2058   504.8473   1809.0911   355.2349    90.9106   718.7250   1361.0304 1793.9449 
2059   506.8841   1804.8626   355.7820    88.8050   709.5266   1360.9440 1766.1885 
2060   508.8714   1800.5112   356.3224    86.7427   700.6250   1360.9119 1739.3041 
2061   510.7991   1796.0290   356.8560    84.7221   692.0096   1360.8325 1713.2608 
2062   512.6472   1791.3398   357.3824    82.7420   683.7183   1360.9598 1688.0286 
2063   514.4015   1786.3824   357.9009    80.8016   675.7867   1361.3207 1663.5804 
2064   516.0646   1781.1776   358.4115    78.9004   668.1986   1361.6028 1639.8899 
2065   517.6285   1775.6742   358.9143    77.0343   660.9239   1361.9002 1616.9016 
2066   519.0961   1769.8516   359.4093    75.2010   653.9387   1361.8191 1594.5723 
2067   520.4883   1763.7874   359.8967    73.4024   647.2395   1361.8973 1572.8991 
2068   521.8177   1757.5445   360.3765    71.6399   640.8204   1361.4482 1551.8739 
2069   523.0887   1751.1765   360.8488    69.9147   634.6746   1361.2668 1531.4861 
2070   524.3022   1744.7388   361.3136    68.2281   628.7964   1361.0740 1511.7268 
2071   525.4509   1738.2476   361.7710    66.5796   623.1735   1361.0304 1492.5737 
2072   526.5090   1731.6149   362.2204    64.9677   617.8283   1360.9440 1473.9946 
2073   527.4571   1724.7672   362.6611    63.3915   612.7839   1360.9119 1455.9613 
2074   528.2959   1717.7215   363.0934    61.8500   608.0248   1360.8325 1438.4502 
2075   529.0272   1710.4939   363.5171    60.3427   603.5364   1360.9598 1421.4391 
2076   529.6425   1703.0317   363.9324    58.8663   599.2917   1361.3207 1404.8845 
2077   530.1442   1695.3121   364.3394    57.4186   595.2699   1361.6028 1388.7533 
2078   530.5534   1687.4256   364.7381    56.0012   591.4699   1361.9002 1373.0445 
2079   530.8831   1679.5515   365.1286    54.6149   587.8991   1361.8191 1357.7560 
2080   531.1380   1671.8286   365.5110    53.2605   584.5614   1361.8973 1342.8831 
2081   531.3193   1664.2839   365.8854    51.9387   581.4510   1361.4482 1328.4214 
2082   531.4899   1657.1219   366.2538    50.6492   578.5651   1361.2668 1314.3573 
2083   531.7021   1650.4938   366.6184    49.3908   575.8965   1361.0740 1300.6688 
2084   531.9421   1644.3245   366.9792    48.1622   573.4327   1361.0304 1287.3363 
2085   532.2047   1638.5564   367.3362    46.9628   571.1631   1360.9440 1274.3438 
2086   532.4867   1633.1396   367.6897    45.7917   569.0774   1360.9119 1261.6764 
2087   532.7755   1627.9657   368.0395    44.6463   567.1543   1360.8325 1249.3026 
2088   533.0698   1622.9629   368.3858    43.5248   565.3782   1360.9598 1237.1990 
2089   533.3879   1618.1547   368.7285    42.4282   563.7497   1361.3207 1225.3671 
2090   533.7407   1613.5543   369.0677    41.3568   562.2678   1361.6028 1213.8062 
2091   534.1309   1609.1698   369.4035    40.3111   560.9309   1361.9002 1202.5145 
2092   534.5575   1605.0136   369.7358    39.2916   559.7337   1361.8191 1191.4913 
2093   535.0114   1601.0651   370.0647    38.2977   558.6668   1361.8973 1180.7282 
2094   535.4796   1597.2813   370.3902    37.3283   557.7221   1361.4482 1170.2110 
2095   535.9549   1593.6308   370.7124    36.3825   556.8931   1361.2668 1159.9280 
2096   536.4351   1590.0932   371.0312    35.4597   556.1745   1361.0740 1149.8699 
2097   536.9199   1586.6513   371.3467    34.5593   555.5615   1361.0304 1140.0281 
2098   537.3986   1583.2279   371.6590    33.6791   555.0382   1360.9440 1130.3803 
2099   537.8714   1579.7777   371.9680    32.8179   554.5938   1360.9119 1120.9110 
2100   538.3583   1576.3458   372.2738    31.9762   554.2331   1360.8325 1111.6240 
2101   538.8715   1572.9651   372.5765    31.1545   553.9590   1360.9598 1102.5214 
2102   539.3882   1569.8136   372.8739    30.3529   553.6894   1361.3207 1093.6044 
2103   539.8838   1567.0533   373.1639    29.5719   553.3457   1361.6028 1084.8752 
2104   540.3521   1564.6447   373.4465    28.8109   552.9311   1361.9002 1076.3292 
2105   540.7820   1562.5289   373.7219    28.0692   552.4449   1361.8191 1067.9572 
